"","Std Sample Name","GSM ID","Primary Name","Study","Number of Read Pairs","Bio-rep","Pulldown or HiC","Restriction Enzyme","Cell Name","Cell Type","Organ","Biomaterial","Disease","5kb FC Loops (Unfiltered)","10kb FC Loops (Unfiltered)","25kb FC Loops (Unfiltered)","5kb FC Loops (Filtered)","10kb FC Loops (Filtered)","25kb FC Loops (Filtered)","5kb FH Loops (Unfiltered)","10kb FH Loops (Unfiltered)","25kb FH Loops (Unfiltered)","5kb FH Loops (Filtered)","10kb FH Loops (Filtered)","25kb FH Loops (Filtered)","5kb HiCCUPs Loops","10kb HiCCUPs Loops","25kb HiCCUPs Loops","1kb HiC Loops","5kb HiC Loops","5kb FC Longrange (Unfiltered)","10kb FC Longrange (Unfiltered)","25kb FC Longrange (Unfiltered)","5kb FC Longrange (Filtered)","10kb FC Longrange (Filtered)","25kb FC Longrange (Filtered)","5kb FH Longrange (Unfiltered)","10kb FH Longrange (Unfiltered)","25kb FH Longrange (Unfiltered)","5kb FH Longrange (Filtered)","10kb FH Longrange (Filtered)","25kb FH Longrange (Filtered)","5kb HiCCUPs Longrange","10kb HiCCUPs Longrange","25kb HiCCUPs Longrange","1kb HiC Longrange","5kb HiC Longrange","CP Peak Number","FH Peak Number","CP Peak BigBed","FH Peak BigBed","UUID","5kb FC QC Status (Unfiltered)","10kb FC QC Status (Unfiltered)","25kb FC QC Status (Unfiltered)","5kb FC QC Status (Filtered)","10kb FC QC Status (Filtered)","25kb FC QC Status (Filtered)","5kb FH QC Status (Unfiltered)","10kb FH QC Status (Unfiltered)","25kb FH QC Status (Unfiltered)","5kb FH QC Status (Filtered)","10kb FH QC Status (Filtered)","25kb FH QC Status (Filtered)","5kb HiCCUPs QC Status","10kb HiCCUPs QC Status","25kb HiCCUPs QC Status"
"","H9-DE.GSE210525.Homo_Sapiens.H3K27ac.b1","GSM6431779","H9-DE","Lyu et al., 2023","27,446,910","1","H3K27ac","DpnII","DE_H3K27ac_HiChIP_Rep1","in vitro differentiated DE cells","Pancreas, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","31","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","02e99efe-ca7e-4ecc-8edf-48a574f28c71","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","H1105.GSE151001.Homo_Sapiens.H3K27ac.b1","GSM4563954","H1105","Pozo et al., 2021","41,140,492","1","H3K27ac","MboI","H1105 Hi-ChIP","Small cell lung cancer cell line","Lung","Cell Line","Lung Cancer","-1","-1","-1","-1","-1","-1","1014","2399","6221","730","1740","4336","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H1105.GSE151001.Homo_Sapiens.H3K27ac.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H1105.GSE151001.Homo_Sapiens.H3K27ac.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H1105.GSE151001.Homo_Sapiens.H3K27ac.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","27186","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","a6fa981c-6a19-4e3c-8216-e900c741f302","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","KBM7-MED14-dTAG_2h_DMSO.GSE139466.Homo_Sapiens.H3K27ac.biorep_merged","GSM4142028","KBM7-MED14-dTAG_2h_DMSO (merged)","Jaeger et al., 2020","333,599,950","2","H3K27ac","MboI","H3K27ac_HiChIP_MED14-dTAG_2h_DMSO_A,H3K27ac_HiChIP_MED14-dTAG_2h_DMSO_B","chronic myeloid leukemia cell line","Blood","Cell Line","Leukemia","-1","-1","-1","-1","-1","-1","81204","115170","115891","47587","57428","46275","3899","4829","4976","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/KBM7-MED14-dTAG_2h_DMSO.GSE139466.Homo_Sapiens.H3K27ac.biorep_merged.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/KBM7-MED14-dTAG_2h_DMSO.GSE139466.Homo_Sapiens.H3K27ac.biorep_merged.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/KBM7-MED14-dTAG_2h_DMSO.GSE139466.Homo_Sapiens.H3K27ac.biorep_merged.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","N/A","N/A","-1","144948","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","b05d400c-ece0-4094-b4fe-3df9fb62a20e","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","lgs301283.GSE116193.Homo_Sapiens.CTCF.b1","GSM3212930","lgs301283","Pelikan et al., 2018","53,873,305","1","CTCF","MboI","lgs301283_CTCF HiChIP-seq","Undetermined","Immune-associated, Skin","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","649","2159","6867","558","1740","4886","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/lgs301283.GSE116193.Homo_Sapiens.CTCF.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/lgs301283.GSE116193.Homo_Sapiens.CTCF.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/lgs301283.GSE116193.Homo_Sapiens.CTCF.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","19679","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","f5ca0285-7f02-4ceb-9ace-30d74262d6fc","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Warning","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","BETA.GSE210525.Homo_Sapiens.STAG2.biorep_merged","GSM6431835","BETA (merged)","Lyu et al., 2023","105,601,040","2","STAG2","DpnII","BETA_SA2_HiChIP_Rep1,BETA_SA2_HiChIP_Rep2","in vitro differentiated Beta cells","Pancreas, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","31","232","1318","30","226","1205","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/BETA.GSE210525.Homo_Sapiens.STAG2.biorep_merged.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/BETA.GSE210525.Homo_Sapiens.STAG2.biorep_merged.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/BETA.GSE210525.Homo_Sapiens.STAG2.biorep_merged.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","5491","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","6f02be4e-d5eb-47b2-9519-f8c261c421b8","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Warning","Warning","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1","GSM4441838","Parietal-Lobe","Corces et al., 2020","112,799,494","1","H3K27ac","MboI","HiChIP Control Parietal Lobe 1","Undetermined","Brain","Under Review","Undetermined","-1","-1","-1","-1","-1","-1","259","2033","13209","222","1572","7853","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Parietal-Lobe.GSE147672.Homo_Sapiens.H3K27ac.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","25069","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","3e985d55-0de6-4c32-a0d9-69f80a2bf60d","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Warning","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","hASC-Apple-Gluteofemoral_Subject5.GSE224777.Homo_Sapiens.H3K27ac.b1","GSM7031973","hASC-Apple-Gluteofemoral_Subject5","Halasz et al., 2024","82,283,923","1","H3K27ac","MboI","H3K27ac hiChIP from hASCs of apple shaped Subject 5 gluteofemoral depot","stem cells","Fat, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","14","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","8c382bf6-6804-4ead-a25a-35f09f8ca0d9","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","Wei-22Rv1-sgDele-10Kb.GSE172498.Homo_Sapiens.CTCF.b2","GSM5258010","Wei-22Rv1-sgDele-10Kb","Wei et al., 2023","199,014,007","2","CTCF","MboI","CTCF_HiChIP_22Rv1_sgDele_10Kb_rep1","Prostate cancer","Prostate","Cell Line","Prostate Carcinoma","-1","-1","-1","-1","-1","-1","13","48","310","12","43","268","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Wei-22Rv1-sgDele-10Kb.GSE172498.Homo_Sapiens.CTCF.b2.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Wei-22Rv1-sgDele-10Kb.GSE172498.Homo_Sapiens.CTCF.b2.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Wei-22Rv1-sgDele-10Kb.GSE172498.Homo_Sapiens.CTCF.b2.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","2366","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","d39183f3-4181-4bcd-8469-9018700f1152","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Warning","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","DND41-DMSO.GSE173871.Homo_Sapiens.SMC1A.b1","GSM5282162","DND41-DMSO","Zhou et al., 2022","812,330,683","1","SMC1A","MboI","DND41_DMSO_SMC1_HiChIP_rep1","T-ALL cell line","Undetermined","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","103433","239275","455215","53326","99127","125452","8275","13692","32987","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/DND41-DMSO.GSE173871.Homo_Sapiens.SMC1A.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/DND41-DMSO.GSE173871.Homo_Sapiens.SMC1A.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/DND41-DMSO.GSE173871.Homo_Sapiens.SMC1A.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/DND41-DMSO.GSE173871.Homo_Sapiens.SMC1A.b1.5000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/DND41-DMSO.GSE173871.Homo_Sapiens.SMC1A.b1.10000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/DND41-DMSO.GSE173871.Homo_Sapiens.SMC1A.b1.25000.hiccups.longrange.bed.gz","N/A","N/A","-1","214586","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","f9014740-1759-49ef-8f5c-d9326030c1c7","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","H9-BETA.GSE210525.Homo_Sapiens.RNA-Pol-II.b2","GSM6431812","H9-BETA","Lyu et al., 2023","29,620,988","2","RNA-Pol-II","DpnII","BETA_PolII_HiChIP_Rep2","in vitro differentiated Beta cells","Pancreas, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","30","114","545","26","90","429","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-BETA.GSE210525.Homo_Sapiens.RNA-Pol-II.b2.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-BETA.GSE210525.Homo_Sapiens.RNA-Pol-II.b2.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-BETA.GSE210525.Homo_Sapiens.RNA-Pol-II.b2.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","9097","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","ca59390f-0326-44b6-8b81-dde9bbe3c0e0","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Warning","Warning","Warning","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","G401-Day3-SMARCB1-plus_plus.GSE175529.Homo_Sapiens.H3K27ac.b1","GSM5340911","G401-Day3-SMARCB1-plus_plus","Wolf et al., 2022","83,601,855","1","H3K27ac","MboI","Day 3 K27Ac HiChIP profiling in SMARCB1 +/+ G401 cell line Rep1","Undetermined","Kidney","Cell Line","Rhabdoid Tumor","-1","-1","-1","-1","-1","-1","362","2290","9406","314","1593","5512","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/G401-Day3-SMARCB1-plus_plus.GSE175529.Homo_Sapiens.H3K27ac.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/G401-Day3-SMARCB1-plus_plus.GSE175529.Homo_Sapiens.H3K27ac.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/G401-Day3-SMARCB1-plus_plus.GSE175529.Homo_Sapiens.H3K27ac.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","37250","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","fb059f2e-b052-4884-88b5-6c5a01a42de5","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Warning","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","cbCD34+-HSPC-SJMPAL011914-D1.GSE165207.Homo_Sapiens.H3K27ac.b1","GSM5028226","cbCD34+-HSPC-SJMPAL011914-D1","Montefiori et al., 2021","429,783,946","1","H3K27ac","Arima","SJMPAL011914_D1 HiChIP","primary sample (leukemia)","Blood","Cell Line","Leukemia","-1","-1","-1","-1","-1","-1","4836","9075","19759","3950","6864","11582","2248","3701","4546","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/cbCD34+-HSPC-SJMPAL011914-D1.GSE165207.Homo_Sapiens.H3K27ac.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/cbCD34+-HSPC-SJMPAL011914-D1.GSE165207.Homo_Sapiens.H3K27ac.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/cbCD34+-HSPC-SJMPAL011914-D1.GSE165207.Homo_Sapiens.H3K27ac.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/cbCD34+-HSPC-SJMPAL011914-D1.GSE165207.Homo_Sapiens.H3K27ac.b1.5000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/cbCD34+-HSPC-SJMPAL011914-D1.GSE165207.Homo_Sapiens.H3K27ac.b1.10000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/cbCD34+-HSPC-SJMPAL011914-D1.GSE165207.Homo_Sapiens.H3K27ac.b1.25000.hiccups.longrange.bed.gz","N/A","N/A","-1","19938","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","06b77c6d-d141-43fb-a13b-61284e361f04","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.biorep_merged","GSM4441837","Hippocampus (merged)","Corces et al., 2020","601,169,487","2","H3K27ac","MboI","HiChIP Control Hippocampus 1,HiChIP Control Hippocampus 2","Undetermined","Brain","Under Review","Undetermined","-1","-1","-1","-1","-1","-1","34951","97874","189389","20801","47171","65445","5319","9376","16674","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.biorep_merged.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.biorep_merged.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Hippocampus.GSE147672.Homo_Sapiens.H3K27ac.biorep_merged.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","N/A","N/A","-1","142434","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","3f05bb9d-5114-42f2-840f-d0d38dd67773","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","H9-PP.GSE210525.Homo_Sapiens.H3K9me3.b1","GSM6431809","H9-PP","Lyu et al., 2023","37,204,174","1","H3K9me3","DpnII","PP_H3K9me3_HiChIP_Rep1","in vitro differentiated PP cells","Pancreas, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","9","25","45","7","23","35","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-PP.GSE210525.Homo_Sapiens.H3K9me3.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-PP.GSE210525.Homo_Sapiens.H3K9me3.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-PP.GSE210525.Homo_Sapiens.H3K9me3.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","2240","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","2a56463e-f0d6-4fef-90d4-69f72801fa1a","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
